41073383,115963318,392,120615,127978,3127488,5241400,102473,46071,4804790,647337379,2644780,486719677,119183,5063526,0,45363,1803472,131,12239,4276165,1811,4571865,38052958,22452,4716058,0,209345,284963,87443447,18734,480792923,791836649,1459028,5960801,202517,25211328,8648601,17463771,5729730,52838808,330,1336979,96260,4543,78005,462298473,791542173,0,0,4795564,264988320,0,64969,1474110,152702914,92472707,0,17951091,66401493,12611,215150,11740,0,2015971,5,5855685,3828725,3323,12610,0,102,48624,7469224,3922722,4346721,1123,2947013,125860,1529717,1098728,478714804,22034,21570870,1,393146,205047178,89118,6735763,786327,16520086,440773,1792,277,8542822,188075313,9753,441117501,55100,277,26,783305748,528318444,17984,0,1213872,120676,1570801164,4806195,22058,214498564,3069818,647823277,0,0,3208542,241198962,1813933,18411286,4942066,1799291,0,85809349,3900318,0,6487,11973392,4918301,50260,41002,3849550,2683425,331305625,0,0,12042530,2779275,4302082,85790855
18106899,38371821,659,126201,854439,882927,1924072,36042,45661,1461686,438040693,314,607149240,16767,7600354,0,39600,636216,413,8101,566149,6105,941682,4444843,124901,5457602,0,265479,327487,153246005,67422,473486272,200922266,141406,7380743,545305,42528659,15089261,10836353,1477459,17585499,643,43967,205397,14283,211351,809976935,200585977,0,0,29271749,144582867,0,204025,2121939,142707574,45627944,0,12751738,10741703,3005,48697,238986350201,0,3920139,0,699257,1721601,2842,3004,0,31,5544,11891837,2258036,0,459,2231487,34745,9004,130,1195585033,18842,9231480,0,26649,93874726,7368,422181,175905,2934861,113039,2007,559,2532970,56368250,1,401334468,83252,0,0,201580315,962023604,56480,0,299550,15634,411735780,6462404,36136,137025150,3496952,439637968,0,0,2864876,502440709,1936835,5465943,1351016,189438,0,897983788605529,1620492,0,2169,1385733,6345805,1032218067399,111161,7300774,4251832,616097114,0,0,21291934,946133,5150071,23982320
5711700,150500229,19,382554,56567,900743,1892448,537,73349,1377992,167667690,45,74077405,19323,3004696,0,130361,598916,0,64443,270575,5987,893340,3657020,112039,1284685,0,379726,489778,17113431,63185,61066449,200053097,71819,2738925,110454,19987226,18379452,3519437,676579,18103745,85,7170,23800,15823,204002,96336959,199717185,0,0,1090569,57470655,0,242335,652264,15219513,17283152,0,5263750,6531303,37932,42285,6670516010,0,1581778,0,306451,6300226,9422,37931,0,502,2310,6392322,1143712,5262,207,1949214,16740,2762274,19,126337762,157398,9991331,0,9509,33818976,1278,392042,169086,2521196,102722,0,5225,3531414,23327364,0,48966390,144,0,0,200596190,228112362,78187,0,289517,8234,404150561,1606856,34715,64846831,551684,170084669,0,0,1268154,57243208,83213,4326116,4391959,163765,0,7138044998521,1138160,0,16,1321481,1324619,81444510732,108318,2715168,673167,91074695,0,0,3022978,1313229,1924550,24096549
125963495,82183139,42,752673,235950,1431620,19252593,1847,146462,2499967,170224776,4236535,97473711,334198,2987279,0,150255,993834,0,26239,664669,0,1308494,14568102,103230,1470802,0,794458,1038107,19204685,58333,73010660,332517742,135341,2818247,767701,24495669,28764478,7688534,702076,211377993,792,12541,215010,0,177112,74635389,332275708,0,0,6112912,63389420,0,0,669480,18429744,17550182,0,9950152,12595457,0,689268,6117798084,0,1750106,9,824587,2017771,10082,0,0,0,6528,6802869,1933076,11924,3538,2466336,342861,571355,1759899,112105814,152071,14067787,0,25025,662460194,542083,380981,2460361,48799808,1485580,6,5706,6728225,54282911,14968,58975468,317420,0,35,332952771,126159535,0,0,386587,13227,678202458,2176980,12241,842554913,760398,172662273,0,0,1300599,61023139,105616,5058081,1577787,4021454,0,146687878447793,2247165,0,156,1879668,1982665,63340479929,76560,2600674,793074,138169394,0,0,4435140,2082460,1979047,295753985
1807196,109672691,75,476,230259,921610,2581110,26039,74754688,1586365,311537336,6786095,114086261,17004,59330680,0,294991,621026,0,76134,615505,0,1457133,17942324,76239,1776119,0,10985939,13751032,298136542,40360,93712395,201299333,130313,4998306,703325,18748892,0,100678316,1070101,21918362,131,3752,40170,0,389715,1496040852,200974176,0,0,3292144,1212522509,0,0,1361492,20282714,33345558,0,146940535,12557295,0,42645,14742753347,0,24007767,377,728933,4632048,19959,0,0,0,5665,5360371,22854968,14277581,130,2316600,3715,19622,2315648,2667089199,141334,15495160,0,22270,16833059,5605,420947,156889,1737796,101319,8885,4176,4288065,738222230,38145,65398266,94327,486,14,201706469,1973901455,0,0,4959906,13767,411944890,2115741,4287,65883795,772538,313650005,0,0,2040563,117453658,135961,5350077,3658399,6789837,0,54137516502093,1222742,0,1628,1473216,1841648,78854706450,47363,43358955,926067,78635262,0,0,1818356,1139059,3502505,24818750
73846431,84897391,50,3139,2094926,38162542,35567727,1241022,123167356,24935968,124951436,424325270,90774123,1020718,5557499,0,17,20698547,0,0,385719,0,33794809,309304583,739849,1822599,0,29727894,36149141,18751942,426163,101595807,3824373169,122781,2118981,0,12300612,0,23793821,492104,447867372,513,4338306,183119,0,4310087,92145607,3821033845,0,0,58497465,548638,0,0,507039,20928958,13437849,0,2845563,12150623,0,1363346,2103840437,0,41750,45,415501,2573392,3,16934,0,222,2004,5367325,7175634,21010539,2063,53103541,169020,2955265,248480,120049179,258587,275105443,0,18680,364924474,33354,376460,4765835,93543124,3614097,2206,4075,4792068,167553817,4968270,66447026,459181,0,8,3812409439,185408924,0,0,2693023,12889,7572531325,1650582,569,438658880,577795,126412283,0,0,980449,1433654866,126015,6294979,1973947,1897,0,83034921407710,50125409,0,98705,93767882,1335052,23703883150,51660,13875561,712150,37217225,0,0,1432214,1480826,1498240,705432938
364070994,1647267435,25,3905,285725,140656,7709,48,74859784,2320612,5331338814,383119543,111580903,73766,2866946,0,1983,637306,0,1027074062,682267,0,2306442,4251442,1017269,755213,0,3811057,20869835,142285929,7090,39267121,5386371342,59403,71573173,0,12736591,0,1082967,29812032,14310581,0,1228826,1148,0,10354,698124573,5382387000,0,0,3216749,418614,0,0,18917943,6938120,620952406,0,2428499,12058384,16936,814,6549206276,0,56704,624,692518,56777829,4,149938,0,1647,312827,5361553,3254929,674909054,9344,551164,75841,1905,355458,5404716204,2301222,32046192,0,699313,1667305855,6784,32459010,8951,605595,1548,16665,2167,107497145,10277749,7157988,23018287,560,525,81,5371711193,948491617,0,0,1661805,7323,714936288,2817246,67686,2159757697,1430657,5361761023,0,0,32044685,2608336827,991685,6491345,52061393,4706,0,31887924684777,278502,0,3,270054,1802674,1325441526,79385,1203778,946970,100534325,0,0,3156321,34778806,50295657,853926622
2816162,2366537405,6,3276,672018,360515,7276,205,73053740,50457971,337381279,237578512,135452265,137723,67547926,0,1156,557690,0,0,602952,0,1605083,27217131,5724,1924162,5,19212861,21144783,30314770,573583,133360931,1043452890,287057,7918706,0,12689420,0,1847212,3632905,48778424,0,10093948,462,0,2773,145510979,1045848559,0,0,23167880,17979654,0,0,2569078,36363596,28491861,0,3176176,11042858,149937,1116,4861100058,0,1072347,0,621999,96566070,146,48492,0,8,96930,5727739,3245580,674539497,438,1048832,678843,2011,207701,101142328,2559296,23312178,0,3002090,1277841,3236,1352248,3659,4984404,287,2068,0,5391491,15853386,366512,108209508,435,1735,0,1052493148,201655285,0,0,9444118,1628,15106139845,3095606,77,796107992,1745025,339213871,0,0,3497912,1140373671,1230668,8745462,82762112,1478,0,51875512591976,607381,0,25,954327,1053263,5168245464,68853,58100472,1604962,101382769,0,0,1877909,1327941,5159768,734408922
7645301,6923194,13,6309,2511003,773946,8831,289,53408428,426725,9018350314,237248319,125421265,32154,18227,0,47,539378,0,0,39581790,0,17343405,148814534,1832,1680527,0,7159281,17190082,2651934,162,90052526,1017553555,303588,121929142,0,12021100,0,174174421,44477828,4632156,0,4540,1337,0,21746,4634861735,1018767131,0,0,56803911,1413309492,0,0,36312481,17695728,866060363,0,197553278,708194746,48500,604,5164617083,0,27990908,0,49200015,821024,86,51,0,16,2030,5516837,57334393,385280544,665,360841,2,508,493803,100515053,33343,148354437,0,6019498,1329853,7720,55905956,2713,2936203,611,11,0,43660262,1348786346,5145125,57203837,61,1,0,1022081437,5823889,0,0,11284,959958,2094295108,2631385,124,770767578,1513989,9054768698,0,0,48714821,898291905,984089,8030690,1085860,2081,0,49342159470779,78855,0,20,1394059,1360467,10971221869,61454,2783,1336676,99929092,0,0,1756715,13111031,80592619,496848055
7267639,88023056,4051,6682,103723,67656,24325,87,28697429,176947,984412800,182636849,156430472,4805,14103,0,62,717789,0,0,16132653,0,54819154,562893423,2929,1486429,0,2407897,19249900,763332514,1842,74388077,1006508343,257454,768768,0,9982430,0,3485090,1255420,4371688,0,23200,125,0,14343,1319925139,1007237224,0,0,2776,21254554,0,0,382829,14062526,14218092,0,1781985,24830607,51,2685,359461700,0,230982,0,19230635,362895,5,79,0,2,543520,5424359,1091327,372083333,778,1201580,8,3812,190566,133086660,15262,504901477,0,4856,4447112,6752,1049360,5375,1792284,708,333,15544,188042766,164673160,299147,46116709,1159,0,0,1009228897,6863829517,0,0,4551,2659,2049938912,1998504,178,572587066,883126,965773710,0,0,448321,923795354,418998,6452560,562300,308,0,22448406674160,750177,0,5,427979,1473690,7843597753,35220,8872,1418906,94439889,0,0,1831419,58954882,579097,463705072
